Filename,Document,Topic,Document_Length
doc_AY2020_005_para_2299_16093.txt,dfe however design le predictable adversary place primacy availability ready force deploy moment notice concept may present challenge reserve component design reliant enough notification mobilize train deploy force dfe execute correctly could provide relief high demand low density enablers amd unit time long predictable rotation could slowly replace shorter limit notice deployment provide deterrent effect dfe widely another aspect environment joint force must account ability operate level arm conflict current national security paradigm highlight continuum conflict competition goal remain period extend cooperation joint force must prepare account conflict exist era persistent competition u adversary become increasingly adept operate level arm conflict counter adversary competitive space place additional demand force structure,11,110
doc_AY2020_005_para_2299_16094.txt,doctrine also define operational readiness narrowly capability ship weapon system equipment perform mission function organize design army regulation ar direct unit report readiness monthly use metric associate equipment preparedness personnel man level number train day supply level identify strength besides determine unit prepare conduct wartime mission readiness report help identify necessary resource need unit increase readiness level contribution make unite state army reserve usar span nation history immeasurable argue many instance usar overutilized detriment personnel annual posture statement unite state army reserve chief unite state army reserve usar lieutenant general ltg charles luckey acknowledge rapidly change operational environment write increasingly complex volatile global security environment change character warfare rapid advance technology continue demand increase readiness earnestly embrace idea posture usar improve responsiveness warfighter demand address increase need ready force ltg luckey introduce concept ready force x rfx describe way usar optimize process prioritize resourcing deliver capability speed relevance major war align ready unit emergent mission usar efficiently prioritize equip modernization effort posture statement also recognize maintain high level readiness across usar address competitor substantial departure cyclic deployment model establish last eighteen year thus generate ready force support dfe limit notice may prove challenge usar without benefit lengthy mobilization timeline accustom usar must devise creative way expand train opportunity broaden pool ready force,6,212
doc_AY2020_006_para_2300_16105.txt,provide effective maintenance cycle le waste fewer unpredicted failure example army recognize benefit customize maintenance occur army oil analysis program aoap program aoap use test lubricant determine vehicle need maintenance instead simple usage rate table reduce maintenance time save million dollar maintenance customization provide commercial implementation maintenance model ahead many military current use maryland department transportation apply vehicle use roadwork roadside maintenance time vehicle enter leave motor pool information upload fee analytic system determine maintenance require commercial jet aircraft engine one robust maintenance model program,1,85
doc_AY2020_008_para_2302_16113.txt,report documentation page current future strategic operational environment landscape nation state state actor engage continuous competition conflict resource influence within political economic informational cyber physical domain army military intelligence must adjust priority assignment talent management professional military education prepare officer meet current future challenge strategic operational environment strategic environment envision policymakers draft national security strategy unite state include competitor disruptive area denial technology army part joint force must compete level arm conflict use calibrate force posture formation convergence time space capability within domain army must prepare defeat competitor potentially environment talent management professional military education joint interagency interagency multinational align army intelligence force strategic environment word abstract current future strategic operational environment landscape nation state actor engage continuous competition conflict resource influence within political economic informational cyber physical domain army military intelligence must adjust priority assignment talent management professional military education prepare officer meet current future challenge strategic operational environment strategic environment envision policymakers draft national security strategy unite state include competitor disruptive area denial technology,11,166
doc_AY2020_008_para_2302_16118.txt,order fulfill requirement information share synchronization interoperability jiim intelligence security organization army mi must assign field grade officer jiim organization assignment come earlier officer career army maximize return knowledge skill ability within greater force jiim assignment immediately follow graduation intermediate level education ile increase application share current strategy doctrine operational concept technological innovation jiim partner assignment include mix combatant command joint staff service operation center joint task force interagency task force nato multinational battle group better prepare mi major jiim assignment joint professional military education level ii coursework integrate ile curriculum deliver either cadre combine arm center joint force staff college concurrently army mi must signal change culture strategic message match army strategy army people strategy focus develop specific skill knowledge ability army mi seek develop top tier talent jiim knowledge ability army mi must signal commitment identify specific assignment hold prestige equivalent brigade division corp kd prioritization recent inclusion sfab brigade highest list kd assignment one example type protect innovation base army mi increase number officer assign counterintelligence development opportunity place assignment align joint innovation base,2,177
doc_AY2020_015_para_2309_16163.txt,example limit war fight insurgency place like afghanistan iraq require different equipment large scale combat operation lsco fight russia eastern europe current u army leadership decide modernize army versus invest larger force structure readiness provide force substantial competitive advantage future war therefore u army wager modernization win tomorrow war best method determine army future command likelihood success take retrospective look past program as afc current leadership address tension within organizational culture technology realm future war debate history modernization afc must explore past modernization effort copy success sidestep mistake fully understand problem exist attempt resolve historical mindedness help eliot cohen point clausewitz war one first theorist understand concept prussian soldier theorist know strategist likely misuse history ignore altogether reason le important study history strategist student strategy acquisition historical way think shape one read history use history mode inquiry framework think historical mindset afc leader must understand u army past link modernization shape future,0,152
doc_AY2020_018_para_2312_16187.txt,report documentation page click enter key term duplicate title word army national guard brigade combat team readiness word word abstract army national guard brigade combat team readiness congress shall power provide call forth militia execute law union suppress insurrection repel invasion section clause army increase reliance army national guard arng brigade combat team bcts fill operational requirement aftermath transform role arng integral part total force,18,65
doc_AY2020_018_para_2312_16188.txt,surprisingly solution include increase train time resourcing lead reexamination larger question regard role arng part national military defense strategy chief national guard general frank grass assure department defense service chief national guard part nation total force overseas announcement cause paradigm shift within dod enterprise cngb commitment national guard routine peacetime rotational force presence prepare respond traditional wartime contingency mission adoption new rc posture require current policy process build sustain resultant higher level readiness shift arng advocate term operational reserve status rather traditional role strategic reserve unfortunately clear definition delineate operational reserve operational force clarity term operational reserve represent department defense directive define rcs operational force use operational categorize rc capability ability perform specific role tie enable force generation plan process rcs provide operational capability strategic depth meet defense requirement across full spectrum conflict operational role rcs participate full range mission accord service force generation paradoxically service select force generation plan manage rc force strategic reserve compare plan rotate program deployment part operational force would meet dod definition,14,167
doc_AY2020_018_para_2312_16189.txt,arng bcts build readiness model highest level readiness achieve prepare year py train year unit train statutory day achieve commander focus train activity build lethal squad improve mission command capability battalion level activity include squad level situational train exercise stx mount dismount exercise lfx command post exercise cpx section level gunnery differ ibcts abcts ibcts complete train year complete train year build readiness py unit sustain increase maneuver gunnery mission command capability culminate arng exportable combat train capability xctc rotation forscom arng xctc train program record much like army combat train center ctc program design build readiness xctc rotation unit resourced complete mobilization personnel equipment emergency deployment readiness exercise edre stx cpx platoon gunnery order build platoon readiness require strategy edre include reception stag onward movement integration rsoi process simulate exhaustive task transition personnel equipment arrive theater operationally viable train year culminate ctc rotation unit maneuver battalion level live oppose force also conduct evaluate exercise forscom ctc program remain cornerstone integrate strategy build train proficient unit leader conduct operation part joint force ready win complex unit culminate year describe ctc rotation enable army force provider assessment unit ability successfully deploy support program operation,13,193
doc_AY2020_018_para_2312_16190.txt,remainder bct vehicle remain unit armory unit conduct gunnery skill test driver train unit activity support crew squad proficiency geographic separation bct fleet add complexity plan conduct collective train event also present challenge coordinate external enabler support unit progress srp many case enabler unit echelon brigade eab fire joint forward air controller jfac special force sf team etc support arng bcts throughout srp come different state organization additionally enablers must often conform train strategy deployment cycle cause increase challenge support unit commander develop conduct collective train meet proficiency level task ac arng abct formation commander face challenge meet require collective maneuver task well stabilize crew previously mention turbulence rc enhance man qualify soldier critical enabler arng readiness maintain balance ready force critical success organization ability execute federal state mission unfortunately arng fail meet authorize personnel goal significant drop occur personnel shortage confine arng three component army miss end strength goal,13,150
doc_AY2020_018_para_2312_16191.txt,arng bcts effective tool also detrimental unit cohesiveness collective train soldier feasible option meet squad platoon personnel readiness requirement however cross build readiness project power arng bct maneuver brigade concept align maneuver battalion separate state bct headquarter example combine arm battalion cab pennsylvania arng paarng fall operational control opcon armor cavalry regiment acr tennessee tnarng alignment present three major problem readiness national guard bureau ngb provide resourcing dollar opcon state often time fail appropriate fund opcon additional battalion require transfer fund parent state headquarter soldier one state deployment purpose require extensive staff work oversight state headquarter prevent delay soldier pay allowance distance maneuver battalion brigade stymy mission command limit continuity train bct level train activity one challenge complicate achievement arng bct readiness maneuver battalion concept seem cumbersome provide arng soldier additional service option wider range military occupation specialty mo find bcts arng mirror army policy soldier enlistment officer accession soldier enlist arng year inactive ready reserve irr period officer commission service rotc officer candidate school ocs direct commission program enlist soldier officer follow career progression path similar ac use integrate personnel pay army human resource system maximize soldier talent integrate personnel pay data single system army purpose deliver visibility entire force eliminate redundancy exist personnel interface provide talent management vehicle responsibly transparently manage talent army provide leader placemat deliberately plan align soldier career need enterprise give option soldier career path unit serve geographic duty assignment,13,235
doc_AY2020_018_para_2312_16192.txt,operation short war arng bcts successfully meet operational requirement lower state readiness however train strategy must align attainable level sustain train readiness commander manage personnel equipment readiness work subordinate commander meet lower level collective readiness objective mobilization however man process use manage personnel reserve component equivalent ac provision must make accommodate difference simply significant manpower shortfall must resolve personnel mobilization company battalion brigade level collective train begin arng bcts must maximize critical train time post mobilization collective train event ensure achieve readiness level resourced army budget personnel expect deploy fight operationally bct commander must as readiness requirement creative best accomplish train case may exceed one weekend month two week year consolidate train day perform maintenance modify focus train activity build readiness time fiscal operational uncertainty require fresh assessment feasible man train equip strategy design increase availability arng bcts end arng bcts must follow process base set principle tenet enable commander deliberately build ready force need meet army operational demand design principle resource arng bcts platoon level readiness order sustain readiness build throughout srp develop execute concurrent modernization plan across force tailor arng bct readiness model commander focus build sustain personnel readiness,13,191
doc_AY2020_019_para_2313_16193.txt,report documentation page give emerge world threat revisionist power malign regional actor unite state army must prepare rapidly effectively project power continental unite state fight large scale contingency operation hybrid threat current force structure army national guard arng provide depth resilience capacity army capability conduct grind combat operation operational reserve explicitly acknowledge operational reserve form function application implicitly describe imperative army clearly define role responsibility operational reserve identify trigger employ improve mobilization enterprise deliver point need address area create common operate picture concept operational reserve enable unify action reduce risk enable achievement strategic goal fail improve application operational reserve result continue strategic risk national interest army national guard mobilization reduce risk operational reserve word abstract give emerge world threat revisionist power malign regional actor unite state army must prepare rapidly effectively project power continental unite state fight large scale contingency operation hybrid threat current force structure army national guard arng provide depth resilience capacity army capability conduct grind combat operation operational reserve explicitly acknowledge operational reserve form function application implicitly describe imperative army clearly define role responsibility operational reserve identify trigger employ improve mobilization enterprise deliver point need,10,188
doc_AY2020_019_para_2313_16194.txt,rcs provide strategic depth available transition operational role definition sufficient describe need capability require national operational reserve cyclic periodic manner provide predictability combatant command however definition insufficient inform employment arng current operate environment require continuous utilization early rapid contingency response predictable deterrence security cooperation deployment commission national guard reserve frankly state dod take several year define operational reserve definition draft offer little guidance policymakers strategic operational risk current foreseeable environment rife potential short notice high intensity contingency possibility risk intensify inability respond rapidly peer advance adversary action seize initiative response require operational capability capacity within arng successful deployment global war terror gwot subsequent rotational force requirement elevate capability arng perform operational force however mobilization process become optimize identify requirement predictable cycle consequently readiness capability rapid mobilization deployment response limit notice contingency operation degrade across army last two correct gap access employ arng operational reserve paramount importance next five seven year critical mitigate mobilization risk scale contingency operation,14,157
doc_AY2020_019_para_2313_16195.txt,furthermore legitimize strategic reserve concept provide capacity need return peacetime condition rapid demobilization follow war korean conflict require mobilization arng meet need capacity combat operation arng provide soldier fight partial mobilization section mobilize force initially provide strategic depth active army continue deterrence soviet union particularly role air defense continental unite state however combat support unit mobilize eighth army take five month arrive theater inadequate train cadre infrastructure resource active component severely hinder mobilization process select arng unit arng man equipment shortage prove difficult fill deplete army stock compound institutional problem identify korea demonstrate arng could provide operational strategic deterrent force conflict also highlight importance maintain upon mobilization first short notice consider successful contingency mobilization arng section berlin crisis,9,118
doc_AY2020_019_para_2313_16196.txt,decade overseas contingency operation require significant number soldier rapid acquisition deployment new equipment meet demand high operational tempo army commit reserve component rc soldier perform number see since world war ii role require rc unit man equip train deliberately augment operational support major name conflict deploy seamlessly alongside active component ac mobilization become routine requirement arng become optimize know requirement long lead time allow sufficient preparation model provide predictability ample time prepare know mission set establish advance deployment order arng formation system maximize ability arng reorganize train equip formation specific deployment requirement ubiquitous employment arng force stimulate operational reserve without clear definition provide share understand implication notion operational reserve develop almost default response current project need instead strategic plan identify end way history arng mobilization illuminate critical factor successfully employ contingency prior knowledge allow leader prioritize mobilization activity together sufficient preparation time equipment produce combat credible arng formation,14,148
doc_AY2020_019_para_2313_16197.txt,contact layer typically minimally size force specific capability tailor aor strategically assure ally deter adversary presence u force operationally disrupt delay adversary initiative serve operational trigger deployment subsequent u force layer blunt surge layer employ seize initiative dominate event contingency scenario army must proficient quickly mobilize deploy force make strategy work base current force strategy requirement simultaneity demand rapid response defeat great power aggression simultaneously maintain credible defense deterrence disruption threat current distribution capability capacity dictate rapid efficient mobilization arng force accomplish army demand signal environment nm attempt operationalize nd establish way employ joint force accomplish strategy specifically joint force must react simultaneous threat opportunity worldwide use dynamic force employment concept former chairman general dunford describe boxer stance boxer stance analogy establish vision agile force capable deliver desire effect precisely right time place,7,133
doc_AY2020_019_para_2313_16198.txt,chief national guard bureau cngb state arng commit provide ready force fight america war primary mission national guard capacity sufficient capability maintain residual risk ability fight time army must invest much strategic readiness go forward must put equal effort improve army capability rapidly mobilize deploy force anywhere world arng address risk increase readiness army sufficiently address risk mitigation mobilize need capacity within arng quick access capacity arng must come contingency mobilization improvement mitigate risk historical example mobilization illuminate critical factor effective timely mobilization arng operation recur theme success readiness advance notice need dedicate mobilization strategy infrastructure army leadership determine army achieve tactical readiness cngb commit ensure arng force maintain tactical readiness day year longer standard much national guard,3,118
doc_AY2020_019_para_2313_16199.txt,trigger mobilization operational reserve within respective layer full employment active army force dedicate layer arng consist portion arng force identify large scale contingency response commit ongoing emerge direct title requirement support disaster relief dsca give plan cycle arng shall specifically identify apportion annually part joint strategic plan system process implication operational reserve definition current policy allow base review war plan dodi access reserve army arng must adjust approach plan allocate force make propose definition work army joint staff ccmds must enforce maintain gibp direct requirement full force tpfdd development oplans articulate need arng force layer gom additionally identify specific deployment readiness requirement personnel equipment readiness train etc ensure leader allocate resource appropriately meet readiness determine force layer allocation continue detail plan family plan also identify know gfmap requirement year arng plan,18,131
doc_AY2020_019_para_2313_16200.txt,mobilization cell also develop within state jfhq step critical achieve improve mobilization result home station port embarkation single automation program record component synergize diverse mobilization function amplify efficiency automation notwithstanding two specific action enhance effort already underway begin senior leader emphasis state adjutant general tag must add mobilization essential capability list tag currently maintain essential ten capability seek ensure state contain joint force headquarter civil support team maintenance aviation engineer medical communication transportation security logistics capability purpose provide balance force structure within state ensure right capability mix available support collective train governor need event domestic add mobilization provide emphasis army must support arng tag emphasis investment state provide capability equivalent conus level force projection platform commensurate formation density definition state force projection ability independently mobilize deploy assign unit home station port embarkation directly duty location within conus,9,137
doc_AY2020_022_para_2316_16214.txt,report documentation page since introduction total force concept secretary defense melvin laird army total force policy military embark upon course policy modification directive pilot program implement integration arm force paper examine evolution program strive towards integrate active army army reserve army national guard paper review two recent report reserve force policy board rand corporation determine policy implementation effectiveness application policy within engineer regiment point success setback nearly fifty year trial error attempt implement total force policy associate unit program show promise achieve many earlier program could combine technical expertise professionalism proficiency engineer regiment associate unit program provide add benefit army integration effort army also look initiate study clarify integration requirement maintain army total force establish initiative strive meet total force objective multicomponent unit program associate unit pilot program engineer regiment army total force policy half century trial error word abstract army total force policy military embark upon course policy modification directive pilot program implement integration arm force,14,157
doc_AY2020_022_para_2316_16215.txt,total force concept apply aspect plan program man equip employ guard reserve force guard reserve unit individual select reserve prepare initial primary source augmentation active force future emergency require rapid substantial expansion active three year later august secretary defense jam schlesinger declare total force longer concept total force policy integrate active guard reserve force homogeneous whole total force policy reinforce general creighton abrams become army chief staff general abrams make clear would never go war without call reserve national guard move critical combat support combat service support unit rc force policy come widely know abrams doctrine service chief responsible plan program man equip employ national guard reserve force become clear work necessary integrate separate component limit integration attempt occur next couple decade operation desert storm operation desert shield highlight many inadequacy still linger rc force,14,135
doc_AY2020_022_para_2316_16216.txt,rfpb consider current security environment overall status rc force benefit rc force highlight draw reference rc force comprise nearly military personnel end strength utilize total defense rfpb report lay overall favorable view capability utilization rc force note several critical obstacle first obstacle note dod continue struggle implement total force policy reservist guardsman continue view senior leader defense department le capable le commit without professionalism ac counterpart report also highlight cost rc force cost ac counterpart intentionally mislead figure provide rc force account cost activate deploy report note omission complete cost analysis deploy rc force recommend dod policy rfpb report claim commonly hold belief rc force expensive ac counterpart false premise call question comparison ac rc force include analysis cost rfpb report comprehensive describe positive outlook recommendation aim maximize use reserve component force,14,132
doc_AY2020_022_para_2316_16217.txt,two critical aspect train examine include implementation unit train readiness report assessment increase number annual combat train center rotation rc brigade combat team bcts preparation rand report still initial stag implementation tremendous amount difficulty rc unit attempt meet readiness criterion find change army national guard unit typically approximately train time compare ac counterpart achieve sustainable readiness model readiness level arng unit likely fail meet objective without significant change model without provide additional train day meet army begin increase rotation rc bcts combat train center ctc rotation national train center arng include least one rc engineer logistics unit part ac bct rotation rotation also include one arng bct rotation arng oppose force aviation obstacle note include train time rc force meet requirement lack transportation fund rc movement national ctc disparity ac rc method train validation ctc rotation validation train rc unit must conduct forscom ac surprisingly rand study discover fund limitation even congressional action budget control act result decline rc equipment twenty year repeat deployment heavy reliance rc force operational reserve make possible overseas contingency operation oco fund,16,177
doc_AY2020_022_para_2316_16218.txt,study find budget generally equitable amongst component environmental issue new construction arng require work state employee oppose ac interaction federal employee make rc process complicate longer timeline overall conclusion rand report positive study articulate integration army component progress still much budget constraint overcome cultural barrier distrust define end state army reach total force generation complication still need address resolve report recommend innovative solution achieve intent army total force report rand corporation like rfpb report support overall objective army total force policy analysis report make specific recommendation within facet dotmlpf achieve objective opinion paper significant proposal make army evaluate multiple integration program meet intent army total force policy,14,107
doc_AY2020_022_para_2316_16219.txt,two separate detachment oregon make national guard line company army reserve line company consist formation new mexico another colorado battalion difficulty success multicomponent unit much effort make battalion leadership ensure successful integration prepare unique battalion rapid integrate deployment follow reorganization battalion promptly initiate multiple collective train exercise integrate unit exercise discover nearly line company equipment field difference national guard unit much lower priority equipment field reorganization recipient far headquarter due previous association xvii airborne battalion leadership resolve many issue lateral transfer equipment share ensure similarity line company within organization engineer battalion successfully deploy overseas first battalion follow inactivation february army initiate new integration effort identify aupp pilot program program similar multicomponent unit program combine unit one component single formation,13,119
doc_AY2020_022_para_2316_16220.txt,unit initially select participate aupp two association occur within engineer regiment bring expertise professionalism civilian world experience army increase army test multicomponent unit army also need initiate study determine appropriate level integration require maintain operational reserve establish state initiative strive meet end rand report review earlier come similar conclusion stop short make definitive recommendation study provide guideline integration model limit redundant simultaneous program create cost efficiency identify benchmark determine army reach total force integration study need independent avoid bias focus current active reserve ratio act recommendation army move beyond trial error achieve realization army total force policy objective,14,98
doc_AY2020_025_para_2319_16231.txt,unite state army publish new concept operation mdo outline evolve compete win adversary base emerge strategic operational threat disruptive technology army recognize need evolve warfighting doctrine battle new concept refer mdo manuscript provide perspective artificial intelligence ai machine learn support exploit soldier potential deliver competitive advantage mdo environment specifically manuscript contend ai machine learn support create soldier integrate military formation deliver competitive advantage mdo environment artificial intelligence application operation abstract unite state army publish new concept operation mdo outline evolve compete win adversary base emerge strategic operational threat disruptive technology army recognize need evolve warfighting doctrine battle new concept refer mdo manuscript provide perspective artificial intelligence ai machine learn support exploit soldier potential deliver competitive advantage mdo environment specifically manuscript contend ai machine learn support create soldier integrate military formation artificial intelligence application operation war chaotic lethal fundamentally human endeavor fundamental characteristic successful deterrence win america war willingness soldier fight possession employment better technology oppose force,11,156
doc_AY2020_042_para_2335_16360.txt,special force group work maintain regional focus throughout cycle deployment declare theater arm conflict force mold reoccurring deployment special force need model reintroduce individual soldier team operational area rapidly sufficient depth focus effectively compete adversary current model special force team variety rudimentary language skill engage counterpart intermittently enough build quality placement access influence lawrence state article formal visit give advice good constant drop idea casual talk special force must go beyond technical proficiency schedule advisory mission invest build real last relationship partner ally endure long exercise annual event conclude country action plan list certain degree desire nation capacity goal partnership simple tally train event conduct rather goal capacity build must include relationship amongst leader soldier well continuity national security strategy date december clearly outline requirement shift gpc n state advance american influence upgrade diplomatic capability compete current environment engage local population,17,141
doc_AY2020_042_para_2335_16361.txt,properly train resourced special force soldier intend conduct mission require unconventional approach use proxy force army force thus far unsuccessful develop sustain regionally align brigade tool expand role traditionally fill sof rand study conduct cite lack continuity amongst unit member regionally align brigade tool expand role traditionally fill sof rand study conduct cite lack continuity amongst unit member major hurdle effective security cooperation mission regionally align security force assistance brigade sfabs place premium train enable local force country assignment sfabs transition focus theater beyond current role afghanistan perhaps sfabs also become option develop regional expertise develop operational approach address diminish regional expertise special force group option gear towards individual team one common theme every approach build deep regional understand incorporate language cultural component combat skill train army special warfare center school usaswcs adjust train new special force soldier must complete assignment operational group,17,143
doc_AY2020_043_para_2336_16366.txt,report documentation page since national guard activate numerous domestic foreign military operation soldier airman leave community job family support ever dynamic complex mission require unite state department defense skilled flexible train national guard officer force multiplier accomplish mission mentor powerful professional personal development process consider key component develop national guard officer every level leader must available mentor subordinate leader peer order grow improve army officer profession challenge leader national guard none le important compare active duty military demand servant civilian career community balance military education requirement civilian requirement present significant challenge national guard officer paper review evolution mentor time military business use mentor,3,103
doc_AY2020_044_para_2337_16381.txt,pillar education continuous biggest challenge eutm mission continuously struggle get reliable access maf nco officer military school achieve impact future current focus clearly train pillar relate activity provide tactical level course due lack clear operational cycle maf continuous employment front line train formation become exception result eutm start deploy combine mobile advisory train team cmatts throughout whole mission area conduct train activity maf military region except hostile western territory furthermore tactical train continue focus seem trainer advisor challenge compromise alignment evident finally term way equip pillar simply work establish minimum standard equipment commonality within eutm train audience even though obvious need tactical level train eutm lack focus long term capacity build term advice train education pillar furthermore short term train activity cmatt lack mentor within maf similar isaf operational mentor liaison team omlt approach afghanistan establish function would require determine commitment additional eu force protection eutm activity concern emphasize advice currently isolate limit improve capacity due lack precise activity eutm mean resource allocate fund personnel provision equipment,4,167
doc_AY2020_066_para_2359_16538.txt,report documentation page military supply chain risk china competitor attempt infiltrate supply chain obtain weapon system acquisition data usw identify critical vulnerability weapon system china also may intend plant capability military system date department effort secure supply chain lack integration synchronization pa risk deliberate supply chain disruption service mitigation turn army also prepare defend supply chain lack focus organization charge design plan execute holistic defense fortunately recent example change relate army future command could serve model address policy organizational shortfall supply chain defense follow model army could create effort defend supply chain paper argue creation organization first review basic supply chain supply chain management chinese threat supply chain policy regulation complicate supply chain defense,5,114
doc_AY2020_066_para_2359_16539.txt,task force report directly army senior leader provide visibility battlespace obtain paper propose way organize supply chain risk management task force borrow latest idea private industry paper first review basic supply chain supply chain management risk management apply supply chain establish common baseline terminology review threat department defense supply chain detail focus chinese action past two decade also review policy affect execution supply chain management defense within department paper describe latest idea defend supply chain private industry finally paper recommend organization supply chain risk management task force principle establish supply chain basic review basic supply chain theory useful understand threat today army supply chain potential way mitigate threat academia begin settle theory sixty year ago emerge management science begin tackle network impact business consumer,5,124
doc_AY2020_066_para_2359_16540.txt,three main step supply chain risk management follow establish risk management principle first step identify risk supply chain second as likelihood risk occur impact supply chain third evaluation risk mitigation option selection risk management option include prevention response unfavorable event build resilience supply chain improve awareness risk supply myriad risk supply chain risk mitigation step mind paper consider army current definition supply chain risk management adequate inquiry definition state supply chain risk management systematic process manage supply chain risk identify susceptibility vulnerability threat throughout supply chain develop mitigation strategy combat understand basic term time focus risk deliberate disruption deliberate disruption unique focus paper type risk target place time impact least harden aspect supply deliberate disruption type target several international actor use military supply chain target represent persistent threat currently unknown impact,5,131
doc_AY2020_066_para_2359_16542.txt,responsibility rest individual service continue realm counterfeit product department defense policy place burden service implementation risk management policy prevent counterfeit product introduction military supply chain element office secretary defense establish policy acquisition research development operational test service bear responsibility policy implementation within supply chain provision holistic department defense policy protection critical program information information essential functionality military system also follow principle policy department two policy critical program information one regard research development test regard establishment secure information network follow principle department establish policy service implement policy manage risk provision holistic supply chain department manage intelligence acquisition program separately acquisition program separate management carry acquisition system gather manage intelligence data area lone outlier principle establish policy instead delegate policy implementation service centralize board manage aspect acquisition supply chain element office secretary defense still provide policy guidance assistance several combat support agency,2,140
doc_AY2020_066_para_2359_16543.txt,review department defense army policy regard supply chain risk management demonstrate lack integration lack focus supply chain risk policy address risk inherent individual program capability policy adequate respective area concern range supply chain management cybersecurity mitigate insider threat leave provision design plan execute holistic supply chain defense instead policy leave seam advance persistent adversary exploit discus earlier paper review chinese intelligence activity something must change potential solution recent business literature relate cybersecurity indicate corporate leadership often critical element create effective policy reduce idea corporate leadership lead change however business leader often relegate seemingly mundane business function like supply chain management cybersecurity subordinate leadership bureaucracy place back burner company develop policy stovepipe without think overarch approach management understand effect risk policy tend focus technical matter rather overarch process enable business function efficiently focus technical matter may explain department defense army patchwork regulation review policy fail mitigate risk threat pose supply chain,5,150
doc_AY2020_066_para_2359_16544.txt,second army consider relate assessment threat congress american public army owe congress american people honest assessment threat description prudent step take combat third army consider share conclusion best practice ally partner acknowledge ally partner share risk threat third recommendation address one way army could establish organization charge supply chain defense army consider create task force charge design plan execute holistic supply chain defense like modernization task force corporate cybersecurity example note supply chain risk management task force report directly army senior leader army deputy chief staff could provide task force direction task force organization note corporate cybersecurity literature intelligence defensive cyberspace operation department defense information network operation counterintelligence capability,2,109
doc_AY2020_071_para_2364_16565.txt,report documentation page future operate environment provide numerous challenge joint force paper use hypothetical combat scenario set illustrate one specific challenge maintain dod critical capability correction consider fiscally challenge time first paper view capability lens national defense national military strategy paper examine historical context dod correction demonstrate military misjudge size scope force need handle number detainee almost every major conflict evaluate four essential reason maintain capability offer disadvantage also provide recommendation improve enabler continue demonstrate relevancy joint force future finally paper recommend additional research area dod make accurate assessment continue support dod correction department defense need correction,10,97
doc_AY2020_073_para_2366_16584.txt,risk assessment would also better inform incorporate analyse operational domestic environment correspond influence develop strategy clear articulation overall risk inherent within strategy well risk implement strategy provide information need appropriately allocate resource balance compete priority incorporation change dm would correct mention flaw undermine viability effective strategy last element strategy formulation framework monitor success failure incorporate periodic review progress towards achieve objective couple reassessment environment policy guidance allow strategic leader continuously as adjust current implementation measure develop new different approach achieve strategic goal likewise use awc defense management framework dm fail adequately quantify consider overall cost strategy balance compete resourcing requirement across fund force structure readiness within joint force across ally interagency thorough analysis would identify potential friction point area cooperation across service department agency ally typically undermine progress toward modernization similarly impact readiness must identify best extent possible since n emphasize need improve readiness modernization initiative reduce readiness may introduce unacceptable risk strategic priority within defense enterprise,19,157
